No,표준ID,ARS-ID,정류장명,X좌표,Y좌표,비고,지번주소,도로명주소
6348,115000028,16124,방신전통시장,126.8128856536,37.5699292608,,서울특별시 강서구 방화동 249-71,서울특별시 강서구 방화동로 106
6349,115000029,16125,방화2동우촌연립,126.8114748571,37.5700234331,,서울특별시 강서구 방화동 593-25,서울특별시 강서구 금낭화로 51-1
6350,115000030,16126,국민은행방화동지점,126.8115903308,37.5727187792,,서울특별시 강서구 방화동 567-29,서울특별시 강서구 금낭화로 80
6351,115000031,16127,국민은행방화동지점,126.8113414217,37.5726571076,,서울특별시 강서구 방화동 567-27,서울특별시 강서구 양천로16길 15
6352,115000032,16128,한서고등학교.보람아파트,126.811733,37.57483,,서울특별시 강서구 방화동 881-1,서울특별시 강서구 금낭화로 108
6353,115000033,16129,한서고등학교.보람아파트,126.8114186211,37.574816243,,서울특별시 강서구 방화동 453-44,서울특별시 강서구 금낭화로 105
6354,115000034,16130,방화역,126.812627,37.576742,,서울특별시 강서구 방화동 830-2,서울특별시 강서구 금낭화로 128
6355,115000035,16131,방화역,126.8123587027,37.5769118737,,서울특별시 강서구 방화동 829-15,서울특별시 강서구 금낭화로 129-2
6356,115000036,16132,방화3동주민센터.국립국어원,126.813513,37.57913,,서울특별시 강서구 방화동 827,서울특별시 강서구 금낭화로 154
6357,115000037,16133,방화도시7단지.국립국어원,126.8132330383,37.5790596554,,서울특별시 강서구 방화동 819-1,서울특별시 강서구 금낭화로23길 8
6358,115000038,16134,가양3동도시개발8단지아파트.가양역,126.8558158083,37.5618174928,,서울특별시 강서구 가양동 1482-2,서울특별시 강서구 양천로 497
6359,115000039,16135,가양역.마포중고등학교,126.8542038866,37.5589275113,,서울특별시 강서구 등촌동 639-11,서울특별시 강서구 화곡로 402
6360,115000040,16136,가양역.마포중고등학교,126.8541936005,37.5595591647,,서울특별시 강서구 등촌동 78-17,서울특별시 강서구 화곡로 403
6361,115000041,16137,경복비즈니스고등학교,126.8534482519,37.5575280794,,서울특별시 강서구 등촌동 640-11,서울특별시 강서구 화곡로64길 2
6362,115000042,16138,경복비즈니스고등학교,126.8531220051,37.557662838,,서울특별시 강서구 등촌동 128-3,서울특별시 강서구 화곡로 379
6363,115000043,16139,강서구청.한국건강관리협회,126.8505841855,37.552627948,,서울특별시 강서구 화곡동 1117-16,서울특별시 강서구 화곡로 322
6364,115000044,16140,강서구청.한국건강관리협회,126.8501698616,37.5526688733,,서울특별시 강서구 화곡동 1106,서울특별시 강서구 화곡로 319-2
6365,115000045,16141,우장초등학교,126.8481814428,37.5503532252,,서울특별시 강서구 화곡동 1000-1,서울특별시 강서구 화곡로 289
6366,115000046,16142,우장초등학교,126.8477782735,37.549366909,,서울특별시 강서구 화곡동 982-9,서울특별시 강서구 화곡로 280
6367,115000047,16143,한국폴리텍1.서울강서대학교,126.8452748106,37.5460872756,,서울특별시 강서구 화곡동 24-128,서울특별시 강서구 화곡로 234
6368,115000048,16144,한국폴리텍1.서울강서대학교,126.8447320961,37.5458432676,,서울특별시 강서구 화곡동 95-1,서울특별시 강서구 화곡로 231
6369,115000049,16145,화곡본동시장,126.8426281976,37.5431786479,,서울특별시 강서구 화곡동 1060-17,서울특별시 강서구 화곡로 197-2
6370,115000050,16146,화곡본동시장,126.8432514003,37.5433434761,,서울특별시 강서구 화곡동 109-45,서울특별시 강서구 화곡로 200
6371,115000051,16147,화곡역,126.838854189,37.5410307536,,서울특별시 강서구 화곡동 1074-12,서울특별시 강서구 화곡로 154
6372,115000052,16148,화곡역,126.8371072799,37.5408778739,,서울특별시 강서구 화곡동 1089-50,서울특별시 강서구 화곡로 137
6373,115000053,16149,화곡푸르지오,126.8354477303,37.5401114441,,서울특별시 강서구 화곡동 1070-12,서울특별시 강서구 화곡로 122
6374,115000054,16150,화곡푸르지오,126.8344789776,37.5401506396,,서울특별시 강서구 화곡동 1089-60,서울특별시 강서구 화곡로 113
6375,115000055,16151,외발산신광명마을,126.8215259396,37.5460645834,,서울특별시 강서구 외발산동 235,서울특별시 강서구 남부순환로 223
6376,115000056,16152,외발산신광명마을,126.821132,37.545958,,서울특별시 강서구 외발산동 266,서울특별시 강서구 남부순환로 222
6377,115000057,16153,강서면허시험장.메이필드호텔,126.8194959796,37.5496838966,,서울특별시 강서구 외발산동 425,서울특별시 강서구 남부순환로 177-2
6378,115000058,16154,강서면허시험장.메이필드호텔,126.8203782658,37.5475298249,,서울특별시 강서구 외발산동 426,서울특별시 강서구 방화대로 94
6379,115000059,16155,강서농수산물도매시장,126.81998,37.55187,,서울특별시 강서구 외발산동 427,서울특별시 강서구 발산로 40
6380,115000916,16156,영인운수.차고지,126.8172699594,37.545259774,,서울특별시 강서구 외발산동 426,서울특별시 강서구 남부순환로 224-58
6381,115000915,16157,대한항공.메이필드호텔,126.8168622636,37.5495108241,,서울특별시 강서구 외발산동 423-11,서울특별시 강서구 방화대로 96
6382,115000061,16158,공항동송정중학교,126.815117,37.552778,,서울특별시 강서구 공항동 892,서울특별시 강서구 남부순환로 121
6383,115000062,16159,공항동송정중학교,126.815368,37.55313,,서울특별시 강서구 공항동 768-1,서울특별시 강서구 남부순환로 121
6384,115000063,16160,공항동천주교회,126.811917,37.555638,,서울특별시 강서구 공항동 687-16,서울특별시 강서구 송정로1길 1
6385,115000064,16161,공항동천주교회,126.811943,37.555152,,서울특별시 강서구 공항동 305-2,서울특별시 강서구 하늘길 207
6386,115000065,16162,공항동지하도입구,126.808185,37.559087,,서울특별시 강서구 공항동 69-29,서울특별시 강서구 남부순환로 29
6387,115000917,16163,영인운수.차고지,126.8175971889,37.5452852938,,서울특별시 강서구 외발산동 368-2,서울특별시 강서구 남부순환로 224-58
6388,115000067,16164,방화중학교,126.8059168195,37.564621397,,서울특별시 강서구 방화동 635-38,서울특별시 강서구 개화동로27길 4
6389,115000068,16165,공항고등학교,126.8056214646,37.5671989332,,서울특별시 강서구 방화동 650-7,서울특별시 강서구 개화동로 505
6390,115000069,16166,방화동도시개발11단지,126.804202,37.570852,,서울특별시 강서구 방화동 522-4,서울특별시 강서구 하늘길 38
6391,115000070,16167,개화2치안센터,126.8026,37.575195,,서울특별시 강서구 개화동 564-20,서울특별시 강서구 개화동로19길 7
6392,115000071,16168,개화2치안센터,126.802225,37.575128,,서울특별시 강서구 개화동 564-2,서울특별시 강서구 개화동로 416
6393,115000072,16169,개화검문소,126.800345,37.578455,,서울특별시 강서구 개화동 449-1,서울특별시 강서구 개화동로11길 3-7
6394,115000073,16170,개화검문소,126.7997884498,37.5784942626,,서울특별시 강서구 개화동 446-1,서울특별시 강서구 개화동로11길 3-7
6395,115000074,16171,상사마을,126.7985641294,37.5824925499,,서울특별시 강서구 개화동 424-3,서울특별시 강서구 개화동로5길 3-50
6396,115000075,16172,상사마을,126.798335,37.58182,,서울특별시 강서구 개화동 404-3,서울특별시 강서구 개화동로5길 3-20
6397,115000076,16173,영일고등학교.강서도서관,126.8633553696,37.5489885793,,서울특별시 강서구 등촌동 608-2,서울특별시 강서구 등촌로 215
6398,115000077,16174,아이파크아파트.백석중학교.실로암안과,126.8621412863,37.5451448999,,서울특별시 강서구 등촌동 608-5,서울특별시 강서구 등촌로 171
6399,115000078,16175,등촌2동주민센터.등촌동대림아파트,126.8629698908,37.5419424703,,서울특별시 강서구 등촌동 561-1,서울특별시 강서구 등촌로 135
6400,115000079,16176,대일고교.임광아파트.배광교회,126.8635679255,37.539791346,,서울특별시 강서구 등촌동 579,서울특별시 강서구 등촌로 113
6401,115000080,16177,용문사.시립화곡청소년센터,126.8633458107,37.5370972069,,서울특별시 강서구 등촌동 579,서울특별시 강서구 등촌로 79
6402,115000081,16178,목동사거리,126.8635117084,37.5327627286,,서울특별시 강서구 화곡동 776-5,서울특별시 강서구 등촌로 31
6403,115000082,16179,목동사거리,126.863608811,37.5316337661,,서울특별시 강서구 화곡동 781-6,서울특별시 강서구 등촌로 17
6404,115000083,16180,화곡동남부시장,126.858853902,37.5318363326,,서울특별시 강서구 화곡동 940-4,서울특별시 강서구 곰달래로 231
6405,115000084,16181,성석교회,126.8575906388,37.5315122234,,서울특별시 강서구 화곡동 848-24,서울특별시 강서구 곰달래로 222
6406,115000085,16182,서울신정초등학교,126.8530869567,37.5311156308,,서울특별시 강서구 화곡동 940-6,서울특별시 강서구 곰달래로 181
6407,115000086,16183,서울신정초등학교,126.8524357368,37.5308544018,,서울특별시 강서구 화곡동 873-15,서울특별시 강서구 곰달래로 174
6408,115000087,16184,화곡8동주민센터,126.8498334324,37.5308051658,,서울특별시 강서구 화곡동 663-11,서울특별시 강서구 곰달래로 151
6409,115000088,16185,화곡8동주민센터.까치산시장,126.8488200647,37.5305885107,,서울특별시 강서구 화곡동 897-22,서울특별시 강서구 곰달래로 144
6410,115000089,16186,KT강서지사,126.8475167279,37.5299722869,,서울특별시 강서구 화곡동 898-5,서울특별시 강서구 강서로 21
6411,115000090,16187,KT강서지사,126.8478810975,37.5299538337,,서울특별시 강서구 화곡동 941-1,서울특별시 강서구 강서로 22
6412,115000091,16188,화곡동유림아파트,126.844302,37.530479,,서울특별시 강서구 화곡동 344-7,서울특별시 강서구 곰달래로21길 4
6413,115000092,16189,화곡동유림아파트,126.8442551579,37.5303014369,,서울특별시 강서구 화곡동 918-21,서울특별시 강서구 곰달래로 104
6414,115000093,16190,황외과앞,126.8378394153,37.5309632183,,서울특별시 강서구 화곡동 616-9,서울특별시 강서구 월정로 134
6415,115000094,16191,까치산역2번출구,126.8468455507,37.5317706703,,서울특별시 강서구 화곡동 662-5,서울특별시 강서구 강서로 42-1
6416,115000095,16192,까치산역4번출구,126.8461927843,37.5322386315,,서울특별시 강서구 화곡동 343-1,서울특별시 강서구 강서로 49
6417,115000096,16193,화곡동백구사,126.8427421149,37.5325837128,,서울특별시 강서구 화곡동 662-13,서울특별시 강서구 강서로17길 56
6418,115000097,16194,화곡동백구사,126.8407081988,37.5323340865,,서울특별시 강서구 화곡동 421-16,서울특별시 강서구 강서로17길 89
6419,115000098,16195,화곡대림아파트,126.8387569759,37.533098272,,서울특별시 강서구 화곡동 359-24,서울특별시 강서구 가로공원로76길 94
6420,115000099,16196,화곡동대림아파트.화곡중앙시장,126.8383894565,37.5340439211,,서울특별시 강서구 화곡동 362-114,서울특별시 강서구 가로공원로76길 69
6421,115000100,16197,가로공원.나누리병원,126.8371920237,37.5367734994,,서울특별시 강서구 화곡동 371-65,서울특별시 강서구 가로공원로76길 5
6422,115000101,16198,가로공원.나누리병원,126.8368737328,37.5374398713,,서울특별시 강서구 화곡동 377-8,서울특별시 강서구 가로공원로 187-2
6423,115000102,16199,가로공원.나누리병원,126.8364507303,37.5368265409,,서울특별시 강서구 화곡동 372-42,서울특별시 강서구 가로공원로 184-2
6424,115000103,16200,가로공원.나누리병원,126.8362926723,37.5371786505,,서울특별시 강서구 화곡동 662-19,서울특별시 강서구 가로공원로 183
6425,115000105,16202,화원중학교,126.840433,37.537977,,서울특별시 강서구 화곡동 400-127,서울특별시 강서구 가로공원로 221
6426,115000106,16203,신월초등학교,126.8389691102,37.5386348969,,서울특별시 강서구 화곡동 379-2,서울특별시 강서구 강서로29길 55
6427,115000107,16204,신월초등학교,126.8394911995,37.5389654088,,서울특별시 강서구 화곡동 662-14,서울특별시 강서구 강서로29길 44
6428,115000108,16205,화곡역.현대주유소,126.8409451288,37.5406479194,,서울특별시 강서구 화곡동 1075-53,서울특별시 강서구 강서로 155
6429,115000109,16206,화곡역,126.8411221475,37.540952728,,서울특별시 강서구 화곡동 1089-54,서울특별시 강서구 강서로 158
6430,115000110,16207,화곡역1번출구,126.8396791886,37.5425979802,,서울특별시 강서구 화곡동 1089-40,서울특별시 강서구 강서로 178
6431,115000111,16208,화곡역,126.8388885788,37.5429294084,,서울특별시 강서구 화곡동 1051-1,서울특별시 강서구 강서로 187
6432,115000112,16209,대원시장,126.8382263704,37.5440629818,,서울특별시 강서구 화곡동 1089-29,서울특별시 강서구 강서로 202
6433,115000113,16210,대원시장,126.8373132333,37.5445248902,,서울특별시 강서구 화곡동 1024-9,서울특별시 강서구 강서로 211
6434,115000114,16211,화곡중고등학교,126.8361316002,37.5471796836,,서울특별시 강서구 화곡동 1089-11,서울특별시 강서구 강서로 239
6435,115000646,16212,화곡중고등학교,126.8364541195,37.5471900427,,서울특별시 강서구 화곡동 1089-6,서울특별시 강서구 강서로 242
6436,115000116,16213,우장산역,126.8365028309,37.549241001,,서울특별시 강서구 화곡동 1159-6,서울특별시 강서구 강서로 262
6437,115000117,16214,우장산역,126.8361292528,37.5498027659,,서울특별시 강서구 내발산동 719-5,서울특별시 강서구 강서로 271
6438,115000118,16215,명덕고등학교.웰튼병원,126.8367014782,37.5531204851,,서울특별시 강서구 내발산동 677-9,서울특별시 강서구 강서로 308
6439,115000119,16216,명덕고등학교.웰튼병원,126.8363717464,37.5532912365,,서울특별시 강서구 내발산동 724-42,서울특별시 강서구 강서로 307
6440,115000120,16217,발산역.우장산힐스테이트,126.8376254994,37.5560385988,,서울특별시 강서구 내발산동 657-19,서울특별시 강서구 강서로 344
6441,115000121,16218,발산역.우장산힐스테이트,126.8374835698,37.5567655856,,서울특별시 강서구 내발산동 724-15,서울특별시 강서구 강서로 349
6442,115000122,16219,발산역2번출구,126.838558,37.56009,,서울특별시 강서구 등촌동 709,서울특별시 강서구 강서로 385
6443,115000123,16220,발산역3번출구,126.8389703128,37.5601701491,,서울특별시 강서구 등촌동 678-14,서울특별시 강서구 강서로 388
6444,115000124,16221,서울호서전문학교.등촌주공3단지아파트,126.839465,37.562868,,서울특별시 강서구 등촌동 709,서울특별시 강서구 강서로 419
6445,115000125,16222,서울호서전문학교.등촌주공3단지아파트,126.839755,37.562662,,서울특별시 강서구 등촌동 680-2,서울특별시 강서구 강서로 418
6446,115000126,16223,KT가양지사,126.840439,37.564818,,서울특별시 강서구 등촌동 709,서울특별시 강서구 강서로 442
6447,115000127,16224,KT가양지사,126.8400989475,37.5648861975,,서울특별시 강서구 등촌동 709,서울특별시 강서구 강서로 439
6448,115000128,16225,양천향교역.휴먼빌아파트,126.841569795,37.5689791361,,서울특별시 강서구 가양동 1496,서울특별시 강서구 강서로 490
6449,115000129,16226,양천향교입구,126.8414494561,37.5702080629,,서울특별시 강서구 가양동 187-2,서울특별시 강서구 강서로 499
6450,115000130,16227,가양한강타운아파트,126.8432785021,37.5703925254,,서울특별시 강서구 가양동 1458-6,서울특별시 강서구 허준로 14
6451,115000131,16228,가양한강타운아파트,126.8438103417,37.5705058666,,서울특별시 강서구 가양동 1458-13,서울특별시 강서구 허준로 23
6452,115000132,16229,가양2단지성지아파트.동양고등학교,126.8464070753,37.5695279851,,서울특별시 강서구 가양동 1463,서울특별시 강서구 허준로 47
6453,115000133,16230,가양2단지성지아파트.동양고등학교,126.8476422533,37.5694809267,,서울특별시 강서구 가양동 1458-15,서울특별시 강서구 허준로 47
6454,115000134,16231,한보구암마을아파트,126.8487304549,37.5687785736,,서울특별시 강서구 가양동 1465,서울특별시 강서구 허준로 64
6455,115000135,16232,가양동천주교영등포공업고등학교,126.8496502756,37.5684832895,,서울특별시 강서구 가양동 산 1-4,서울특별시 강서구 허준로 76
6456,115000136,16233,공진중학교 우체국앞 허준박물관,126.8511694161,37.5668109862,,서울특별시 강서구 가양동 1476,서울특별시 강서구 양천로55길 56
6457,115000137,16234,탑산초등학교 허준박물관,126.8517605558,37.5666981923,,서울특별시 강서구 가양동 1473,서울특별시 강서구 허준로 109
6458,115000138,16235,가양도시개발4단지아파트,126.8531103371,37.5653356263,,서울특별시 강서구 가양동 1478,서울특별시 강서구 양천로57길 37
6459,115000139,16236,대림경동아파트,126.8532162499,37.5655880638,,서울특별시 강서구 가양동 1475-2,서울특별시 강서구 허준로 121
6460,115000140,16237,가양도시개발5단지아파트,126.85513,37.564242,,서울특별시 강서구 가양동 1475-3,서울특별시 강서구 양천로57길 36
6461,115000141,16238,가양2동강변아파트,126.8556380616,37.5641799397,,서울특별시 강서구 가양동 1475-3,서울특별시 강서구 허준로 139
6462,115000142,16239,가양3동도시개발6단지아파트,126.8579043717,37.5629463904,,서울특별시 강서구 가양동 1484-3,서울특별시 강서구 허준로 175
6463,115000143,16240,가양초등학교,126.85982,37.561717,,서울특별시 강서구 가양동 1484-4,서울특별시 강서구 허준로 209
6464,115000144,16241,강서구청별관,126.8594069581,37.5609658228,,서울특별시 강서구 가양동 1483,서울특별시 강서구 양천로59길 42
6465,115000145,16242,가양3동주민센터,126.8607529864,37.5614125205,,서울특별시 강서구 가양동 1486,서울특별시 강서구 허준로 209
6466,115000146,16243,가양3동도시개발9단지아파트,126.863307,37.559812,,서울특별시 강서구 가양동 1484-5,서울특별시 강서구 허준로 234
6467,115000147,16244,가양도시개발9단지.세현고등학교,126.8638406107,37.5597184628,,서울특별시 강서구 가양동 1484-5,서울특별시 강서구 허준로 234
6468,115000148,16245,염창동아3차아파트.나이아가라호텔,126.877626568,37.5491222747,,서울특별시 강서구 염창동 284-66,서울특별시 강서구 양천로 731
6469,115000149,16246,염창동리버파크호텔,126.8776893136,37.5488168686,,서울특별시 강서구 염창동 261-4,서울특별시 강서구 양천로 738
6470,115000150,16247,염창동새마을금고,126.8733240118,37.5502350947,,서울특별시 강서구 염창동 284-46,서울특별시 강서구 양천로 697
6471,115000151,16248,염창동새마을금고,126.8727944748,37.5501570313,,서울특별시 강서구 염창동 264-8,서울특별시 강서구 양천로 694
6472,115000152,16249,염창동한마음.관음삼성아파트,126.8697189477,37.5530470916,,서울특별시 강서구 염창동 284-27,서울특별시 강서구 양천로 651
6473,115000153,16250,염창동관음삼성아파트,126.8693581039,37.5529295507,,서울특별시 강서구 염창동 268,서울특별시 강서구 양천로 656
6474,115000154,16251,태영.삼성한사랑아파트,126.8654574304,37.5550652684,,서울특별시 강서구 등촌동 632-10,서울특별시 강서구 양천로 608
6475,115000155,16252,금호.한솔아파트,126.8654850398,37.5554473635,,서울특별시 강서구 염창동 284-12,서울특별시 강서구 양천로 605
6476,115000156,16253,블루나인비지니스센터.이마트,126.8637439355,37.5562428349,,서울특별시 강서구 등촌동 632-1,서울특별시 강서구 양천로 588
6477,115000157,16254,블루나인비지니스센터.이마트,126.8639188939,37.5565070571,,서울특별시 강서구 염창동 284-10,서울특별시 강서구 양천로 588
6478,115000158,16255,이마트.강서소방서,126.8617662095,37.5576633624,,서울특별시 강서구 가양동 449-30,서울특별시 강서구 양천로 560
6479,115000159,16256,강서소방서.이마트.증미역,126.8617194697,37.557230783,,서울특별시 강서구 등촌동 631-1,서울특별시 강서구 양천로 564
6480,115000160,16257,가양역.현대프린스텔,126.8563497598,37.5602196054,,서울특별시 강서구 등촌동 628-13,서울특별시 강서구 양천로 510
6481,115000161,16258,가양역.현대아파트,126.856602,37.560458,,서울특별시 강서구 가양동 448-35,서울특별시 강서구 양천로 507
6482,115000162,16259,가양역.우성아파트,126.8539737105,37.5614520887,,서울특별시 강서구 등촌동 75-1,서울특별시 강서구 양천로 482
6483,115000163,16260,가양역.우성아파트,126.8533961531,37.5621659393,,서울특별시 강서구 가양동 14-3,서울특별시 강서구 양천로 489
6484,115000164,16261,SBS공개홀,126.85080021,37.5634890953,,서울특별시 강서구 가양동 17-8,서울특별시 강서구 양천로57길 9-19
6485,115000165,16262,SBS공개홀,126.8498490115,37.563659097,,서울특별시 강서구 등촌동 15-1,서울특별시 강서구 양천로 434
6486,115000927,16263,가양4.5단지상가앞,126.8526273202,37.5640845262,,서울특별시 강서구 가양동 1479-14,서울특별시 강서구 양천로57길 37
6487,115000167,16264,공진중학교,126.8501204105,37.5660563465,,서울특별시 강서구 가양동 1476-2,서울특별시 강서구 양천로55길 22
6488,115000168,16265,등촌동대림아파트,126.8483940429,37.5644051441,,서울특별시 강서구 등촌동 14-35,서울특별시 강서구 양천로 424
6489,115000169,16266,강서한강자이아파트,126.8478709578,37.5650145106,,서울특별시 강서구 가양동 18-11,서울특별시 강서구 양천로 418
6490,115000170,16267,가양동CJ주식회사,126.8449188039,37.5666083055,,서울특별시 강서구 가양동 89-20,서울특별시 강서구 양천로 373
6491,115000171,16268,가양동CJ주식회사,126.843751077,37.566902324,,서울특별시 강서구 가양동 100-2,서울특별시 강서구 양천로 376
6492,115000172,16269,양천초등학교.겸재정선미술관,126.8403424556,37.5690684929,,서울특별시 강서구 가양동 179-8,서울특별시 강서구 양천로 335
6493,115000173,16270,양천초등학교.겸재정선미술관,126.8400360371,37.5688959697,,서울특별시 강서구 마곡동 727-131,서울특별시 강서구 양천로 331
6494,115000174,16271,겸재정선미술관,126.8381629869,37.5699094786,,서울특별시 강서구 마곡동 727-177,서울특별시 강서구 양천로 313
6495,115000175,16272,겸재정선미술관,126.8375146708,37.57058838,,서울특별시 강서구 마곡동 727-143,서울특별시 강서구 양천로 311
6496,115000176,16273,마곡실내배드민턴장,126.8300504998,37.5725390362,,서울특별시 강서구 마곡동 230-9,서울특별시 강서구 양천로 242
6497,115000177,16274,마곡실내배드민턴장,126.8319558638,37.5726747685,,서울특별시 강서구 마곡동 55-16,서울특별시 강서구 양천로 251
6498,115000178,16275,서남물재생센터,126.8279239161,37.5729491648,,서울특별시 강서구 마곡동 55-5,서울특별시 강서구 양천로 225
6499,115000179,16276,서남물재생센터,126.8272995937,37.5726869369,,서울특별시 강서구 마곡동 223-24,서울특별시 강서구 양천로 200
6500,115000180,16277,서남환경공원,126.8233199914,37.5732631527,,서울특별시 강서구 마곡동 222-30,서울특별시 강서구 양천로 176
6501,115000181,16278,서남환경공원,126.822627,37.57308,,서울특별시 강서구 마곡동 222-30,서울특별시 강서구 양천로26길 107
6502,115000182,16279,방화동도시개발2단지아파트,126.818567,37.573207,,서울특별시 강서구 방화동 834-5,서울특별시 강서구 양천로 132
6503,115000183,16280,방화동도시개발2단지아파트,126.8189449898,37.5734646761,,서울특별시 강서구 방화동 834-7,서울특별시 강서구 방화대로48길 40
6504,115000186,16283,방화동동부센트레빌아파트,126.8138643735,37.5733225126,,서울특별시 강서구 방화동 572-12,서울특별시 강서구 양천로 90-1
6505,115000187,16284,방화동동부센트레빌아파트,126.814217,37.573528,,서울특별시 강서구 방화동 285-1,서울특별시 강서구 양천로 93
6506,115000188,16285,방화사거리,126.8104923847,37.5730855678,,서울특별시 강서구 방화동 562-26,서울특별시 강서구 양천로 60
6507,115000189,16286,방화사거리,126.809892,37.573287,,서울특별시 강서구 방화동 488-14,서울특별시 강서구 양천로 55
6508,115000190,16287,개화산역,126.8060833577,37.572428722,,서울특별시 강서구 방화동 848,서울특별시 강서구 양천로 22
6509,115000191,16288,개화산역,126.806102,37.572722,,서울특별시 강서구 방화동 498-4,서울특별시 강서구 양천로 19
6510,115000194,16291,등촌3동천주교회,126.8456831887,37.5598916649,,서울특별시 강서구 등촌동 709-19,서울특별시 강서구 공항대로41길 43
6511,115000195,16292,등촌3동천주교회,126.8460350791,37.5599579041,,서울특별시 강서구 등촌동 699-2,서울특별시 강서구 공항대로41길 50
6512,115000196,16293,등촌3동5단지아파트.등촌고등학교,126.84519,37.561745,,서울특별시 강서구 등촌동 709-7,서울특별시 강서구 강서로62길 98
6513,115000197,16294,등촌3동5단지아파트.등촌고등학교,126.8455808289,37.5617730123,,서울특별시 강서구 등촌동 709-7,서울특별시 강서구 공항대로39길 100
6514,115000198,16295,등촌3동주공4단지아파트,126.8430371521,37.5624040272,,서울특별시 강서구 등촌동 690,서울특별시 강서구 공항대로39길 59
6515,115000199,16296,등촌동부영아파트,126.8431057704,37.5626095674,,서울특별시 강서구 등촌동 709-7,서울특별시 강서구 강서로56나길 110
6516,115000200,16297,등촌3동주공10단지아파트,126.8474153204,37.5619664289,,서울특별시 강서구 등촌동 702-2,서울특별시 강서구 화곡로63가길 71
6517,115000201,16298,등촌3동대림아파트,126.8472923418,37.5623231025,,서울특별시 강서구 등촌동 709-8,서울특별시 강서구 공항대로39길 100
6518,115000935,16301,마곡13단지힐스테이트아파트,126.8178706273,37.5567444402,,서울특별시 강서구 마곡동 730-518,서울특별시 강서구 마곡중앙1로 71
6519,115000934,16302,다솔마을.강서농수산물도매시장,126.8198769197,37.5548179682,,서울특별시 강서구 외발산동 427-10,서울특별시 강서구 방화대로6바길 16
6520,115000206,16303,강서공업고등학교,126.8165203605,37.5756172414,,서울특별시 강서구 방화동 834-1,서울특별시 강서구 방화대로47길 9
6521,115000207,16304,방화동도시개발1.2단지아파트,126.8169913943,37.5751313839,,서울특별시 강서구 방화동 841-1,서울특별시 강서구 양천로 125
6522,115000208,16305,서울항공비즈니스고등학교,126.8168322544,37.5695169119,,서울특별시 강서구 방화동 271-4,서울특별시 강서구 방화대로34길 13
6523,115000209,16306,서울항공비즈니스고등학교,126.8163793241,37.5689651724,,서울특별시 강서구 방화동 217-216,서울특별시 강서구 방화대로 319
6524,115000210,16307,공항중학교,126.816305,37.563222,,서울특별시 강서구 공항동 1-1,서울특별시 강서구 방화대로 251
6525,115000211,16308,공항중학교,126.81676,37.562458,,서울특별시 강서구 마곡동 730-30,서울특별시 강서구 방화대로 239
6526,115000212,16309,양천향교역,126.8407116842,37.5668586144,,서울특별시 강서구 등촌동 709,서울특별시 강서구 강서로 463
6527,115000224,16321,방신전통시장,126.8126738174,37.5699847925,,서울특별시 강서구 방화동 580-13,서울특별시 강서구 방화동로 107
6528,115000225,16322,방화주유소,126.8125292434,37.5666910754,,서울특별시 강서구 방화동 598-7,서울특별시 강서구 방화동로 69-1
6529,115000229,16326,제과점앞,126.809804527,37.5604349434,,서울특별시 강서구 공항동 52-1,서울특별시 강서구 송정로 63
6530,115000230,16327,공항동천주교회,126.811612,37.557387,,서울특별시 강서구 공항동 57-6,서울특별시 강서구 남부순환로9길 27
6531,115000231,16328,강서한방병원,126.8390315329,37.5301259278,,서울특별시 강서구 화곡동 355-48,서울특별시 강서구 곰달래로 55-1
6532,115000232,16329,강서한방병원,126.8393407089,37.5299929864,,서울특별시 강서구 화곡동 938-22,서울특별시 강서구 곰달래로 60
6533,115000233,16330,강서한강자이아파트,126.8500718716,37.5663646057,,서울특별시 강서구 가양동 1477-2,서울특별시 강서구 양천로55길 55
6534,115000234,16332,강서구청별관,126.859807,37.561162,,서울특별시 강서구 가양동 1484-2,서울특별시 강서구 양천로59길 46
6535,115000241,16339,우장산동주민센터,126.8416541729,37.5478333029,,서울특별시 강서구 화곡동 1165-7,서울특별시 강서구 우현로 67
6536,115000242,16340,문성유치원,126.844389496,37.5467844606,,서울특별시 강서구 화곡동 88-1,서울특별시 강서구 우현로 7
6537,115000243,16341,제일성심병원,126.845917756,37.5471216719,,서울특별시 강서구 화곡동 94,서울특별시 강서구 화곡로 248
6538,115000244,16342,가양7단지상가,126.861713,37.560708,,서울특별시 강서구 가양동 1484-5,서울특별시 강서구 허준로 224
6539,115000246,16344,등촌주공9단지,126.850602,37.561643,,서울특별시 강서구 등촌동 704,서울특별시 강서구 화곡로63가길 92
6540,115000247,16345,강서구민올림픽체육센터,126.850182,37.559912,,서울특별시 강서구 등촌동 704-1,서울특별시 강서구 화곡로65길 90
6541,115000248,16346,등촌주공6단지,126.848477,37.560553,,서울특별시 강서구 등촌동 704,서울특별시 강서구 화곡로63가길 92
6542,115000249,16347,등현초등학교,126.846958,37.561208,,서울특별시 강서구 등촌동 702-5,서울특별시 강서구 공항대로41길 76
6543,115000250,16348,가양7단지상가앞,126.8619155436,37.5607705057,,서울특별시 강서구 가양동 1484-5,서울특별시 강서구 허준로 209
6544,115000251,16350,우장산휴먼빌아파트,126.8434782256,37.5474383521,,서울특별시 강서구 화곡동 83-19,서울특별시 강서구 우현로 18
6545,115000252,16351,우장산동주민센터,126.8415089067,37.5480241401,,서울특별시 강서구 화곡동 1159-7,서울특별시 강서구 강서로 266
