No,개방서비스명,소재지전체주소,도로명전체주소,사업장명,좌표정보(X),좌표정보(Y),지번주소,도로명주소
476,공연장,서울특별시 동작구 사당동 79-40번지 ,서울특별시 동작구 동작대로33가길 16-3  (사당동),하모니챔버오케스트라,37.4901996,126.9799367,서울특별시 동작구 사당동 64-169,서울특별시 동작구 동작대로33길 45
477,공연장,서울특별시 동작구 사당동 73-23번지 ,서울특별시 동작구 동작대로33다길 12-3  (사당동),한국성악회,37.49038526,126.9811448,서울특별시 동작구 사당동 73-23,서울특별시 동작구 동작대로33다길 12-3
478,공연장,서울특별시 동작구 사당동 200-1번지 ,서울특별시 동작구 사당로 143 (사당동),콘서트홀,37.48918318,126.9666399,서울특별시 동작구 사당동 200-1,서울특별시 동작구 사당로 143
479,공연장,서울특별시 동작구 상도동 170-26번지 ,서울특별시 동작구 상도로30길 8 (상도동),국화소극장,37.50477683,126.9412678,서울특별시 동작구 상도동 170-26,서울특별시 동작구 상도로30길 8
480,공연장,서울특별시 동작구 노량진동 249-22번지 ,서울특별시 동작구 노량진로10길 54  (노량진동),아세아나 가무단,37.51104452,126.9378155,서울특별시 동작구 노량진동 249-22,서울특별시 동작구 노량진로10길 54
481,공연장,서울특별시 동작구 신대방동 359-1번지 ,서울특별시 동작구 여의대방로22사길 30  (신대방동),이화밴드 가무단,37.49734394,126.9252586,서울특별시 동작구 신대방동 359-1,서울특별시 동작구 여의대방로22사길 30
482,공연장,서울특별시 동작구 상도동 36-10번지 ,서울특별시 동작구 상도로 253-19  (상도동),죠커스 악단,37.5042423,126.9476743,서울특별시 동작구 상도동 36-10,서울특별시 동작구 상도로 253-19
483,공연장,서울특별시 동작구 신대방동 591-13번지 ,서울특별시 동작구 신대방길 108  (신대방동),한국 음악 예술 연구회,37.49024605,126.9086739,서울특별시 동작구 신대방동 591-13,서울특별시 동작구 신대방길 108
484,공연장,서울특별시 동작구 노량진동 151-10번지 ,서울특별시 동작구 노량진로 171  (노량진동),일미일 소극장,37.51406795,126.945133,서울특별시 동작구 노량진동 151-10,서울특별시 동작구 노량진로 171
485,공연장,서울특별시 동작구 대방동 13-22번지 ,서울특별시 동작구 등용로8길 66  (대방동),천사의 눈,37.50688046,126.934358,서울특별시 동작구 대방동 13-22,서울특별시 동작구 등용로8길 66
486,공연장,서울특별시 동작구 상도동 1-1번지 대림 아파트 2-308 ,,중앙 무대,37.50741924,126.9521405,서울특별시 동작구 상도동 1-1,서울특별시 동작구 매봉로2길 1
487,공연장,서울특별시 동작구 신대방동 348-125번지 ,서울특별시 동작구 국사봉2가길 20  (신대방동),코리아나 오케스트라,37.49755222,126.9292945,서울특별시 동작구 신대방동 348-125,서울특별시 동작구 국사봉2가길 20
488,공연장,서울특별시 동작구 노량진동 292-7번지 ,서울특별시 동작구 노량진로6길 78  (노량진동),사군자,37.50968104,126.9366413,서울특별시 동작구 노량진동 292-7,서울특별시 동작구 노량진로6길 78
489,공연장,서울특별시 동작구 노량진동 119-134번지 ,서울특별시 동작구 노량진로16길 44  (노량진동),인하대학교 고전기타회 OB,37.51181122,126.9438246,서울특별시 동작구 노량진동 119-134,서울특별시 동작구 노량진로16길 44
490,공연장,서울특별시 동작구 사당동 206-105번지 ,서울특별시 동작구 사당로4길 7-9  (사당동),김상건 민족 예술단,37.48716504,126.9667664,서울특별시 동작구 사당동 206-105,서울특별시 동작구 사당로4길 7-9
491,공연장,서울특별시 동작구 동작동 102-29번지 ,서울특별시 동작구 동작대로43길 11  (동작동),우리가곡 연구회,37.49668242,126.9818328,서울특별시 동작구 동작동 102-17,서울특별시 동작구 동작대로43길 11
492,공연장,서울특별시 동작구 신대방동 584-8번지 ,서울특별시 동작구 신대방16나길 17  (신대방동),홍운철 실내악단,37.49183964,126.9095872,서울특별시 동작구 신대방동 584-8,서울특별시 동작구 신대방16나길 17
493,공연장,서울특별시 동작구 사당동 220-55번지 ,서울특별시 동작구 사당로 189-1  (사당동),센무회,37.48550141,126.9697476,서울특별시 동작구 사당동 220-55,서울특별시 동작구 사당로 189-1
494,공연장,서울특별시 동작구 대방동 391-179번지 ,서울특별시 동작구 대방동3길 22  (대방동),김영희 귀국 독창회,37.50126309,126.9263169,서울특별시 동작구 대방동 391-179,서울특별시 동작구 대방동3길 22
495,공연장,서울특별시 동작구 흑석동 231-3번지 ,서울특별시 동작구 서달로 129-2  (흑석동),오느름 국악 실내 악단,37.50517587,126.9608107,서울특별시 동작구 흑석동 231-3,서울특별시 동작구 서달로 130
496,공연장,서울특별시 동작구 상도동 214-1번지 상도 빌라  A동 202호 ,,미래 악회,37.49578472,126.9448599,서울특별시 동작구 상도동 214-1,서울특별시 동작구 양녕로22나길 37
497,공연장,서울특별시 동작구 사당동 130-22번지 ,서울특별시 동작구 동작대로27길 34  (사당동),이양순 피아노 리싸이틀,37.48760963,126.9801104,서울특별시 동작구 사당동 130-22,서울특별시 동작구 동작대로27길 34
498,공연장,서울특별시 동작구 흑석동 143-1번지 ,서울특별시 동작구 현충로 52  (흑석동),설진히 독창회,37.51092933,126.9613472,서울특별시 동작구 흑석동 143-1,서울특별시 동작구 현충로 52
499,공연장,서울특별시 동작구 사당동 1044-37번지 ,서울특별시 동작구 동작대로1길 27  (사당동),광인 성악 연구회,37.477226,126.9798468,서울특별시 동작구 사당동 1044-37,서울특별시 동작구 동작대로1길 27
500,공연장,서울특별시 동작구 사당동 252-6번지 ,서울특별시 동작구 사당로13길 18  (사당동),티엔씨,37.48495483,126.9725981,서울특별시 동작구 사당동 252-6,서울특별시 동작구 사당로13길 18
501,공연장,서울특별시 동작구 상도동 214-356번지 ,서울특별시 동작구 양녕로26나길 29  (상도동),김지혜 바이올린 독주회,37.49708701,126.9455888,서울특별시 동작구 상도동 214-356,서울특별시 동작구 양녕로26나길 29
502,공연장,서울특별시 동작구 대방동 1번지 현대 103-105 ,"서울특별시 동작구 등용로 40-2  (대방동,현대 103-105)",서경숙 귀국 피아노 독주회,37.50585872,126.9343546,서울특별시 동작구 대방동 1,서울특별시 동작구 등용로 40-2
503,공연장,서울특별시 동작구 사당동 91-129번지 ,서울특별시 동작구 동작대로29나길 15  (사당동),극단 무궁화,37.48875322,126.980326,서울특별시 동작구 사당동 91-129,서울특별시 동작구 동작대로29라길 6
504,공연장,서울특별시 동작구 상도1동 510번지 상원 빌라 가 102 ,"서울특별시 동작구 매봉로 49-1  (상도1동,상원 빌라 가 102)",DACOM 천리안 연극마당 동호회,37.50718035,126.9513895,서울특별시 동작구 상도1동 510,서울특별시 동작구 매봉로 49-1
505,공연장,서울특별시 동작구 대방동 502번지 현대 아파트 101동 2105 ,,꼴로르 현악 4중주단,37.5126765,126.9308217,서울특별시 동작구 대방동 502,서울특별시 동작구 등용로 127
506,공연장,서울특별시 동작구 흑석동 28번지 한강 현대A 상가 301 ,,김유봉류 봉산 탈춤 보존회,37.50700826,126.9697288,서울특별시 동작구 흑석동 28,서울특별시 동작구 현충로 151
507,공연장,서울특별시 동작구 사당동 1032-9번지 ,서울특별시 동작구 동작대로5길 16  (사당동),도깨비 나라 인형극단,37.47913311,126.9806252,서울특별시 동작구 사당동 1032-9,서울특별시 동작구 동작대로5길 16
508,공연장,서울특별시 동작구 신대방동 618-155번지 ,서울특별시 동작구 신대방4길 12  (신대방동),극단 이지,37.48845191,126.9119293,서울특별시 동작구 신대방동 618-155,서울특별시 동작구 신대방4길 12
509,공연장,서울특별시 동작구 상도동 262-2번지 ,서울특별시 동작구 성대로12길 8  (상도동),음악 예술 학회,37.49725951,126.9353217,서울특별시 동작구 상도동 262-2,서울특별시 동작구 성대로12길 8
510,공연장,서울특별시 동작구 사당동 262-8번지 문경 빌라 2층 ,"서울특별시 동작구 사당로13길 36  (사당동,문경 빌라 2층)",극단 교주,37.48566363,126.9720997,서울특별시 동작구 사당동 262-8,서울특별시 동작구 사당로13길 36
511,공연장,서울특별시 동작구 사당동 산 31-3번지 ,,총신 대학,37.49087911,126.9671821,서울특별시 동작구 사당동 산 31-3,서울특별시 동작구 사당로 143
512,공연장,서울특별시 동작구 흑석동 28번지 한강 아파트 상가 3층 ,,한양 발레 아카데미,37.50700826,126.9697288,서울특별시 동작구 흑석동 28,서울특별시 동작구 현충로 151
513,공연장,서울특별시 동작구 사당동 141-234번지 ,서울특별시 동작구 사당로29다길 8  (사당동),서울 초등 교사 풍물 연구회[훈장],37.48688209,126.9792188,서울특별시 동작구 사당동 141-234,서울특별시 동작구 사당로29다길 8
514,공연장,서울특별시 동작구 신대방동 348-125번지 ,서울특별시 동작구 국사봉2가길 20  (신대방동),한국 뮤지컬 협회,37.49755222,126.9292945,서울특별시 동작구 신대방동 348-125,서울특별시 동작구 국사봉2가길 20
515,공연장,서울특별시 동작구 본동 148-2번지 극동A 604호 ,,박미리파리프 오른간 독주회,37.51152513,126.9519399,서울특별시 동작구 본동 148-2,서울특별시 동작구 매봉로 156
516,공연장,서울특별시 동작구 상도동 195-38번지 ,서울특별시 동작구 상도로22길 14-5  (상도동),극단예인,37.50243904,126.9364989,서울특별시 동작구 상도동 195-38,서울특별시 동작구 상도로22길 14-5
517,공연장,서울특별시 동작구 노량진동 304-39번지 ,서울특별시 동작구 장승배기로27라길 12  (노량진동),하나김 가무단,37.50908059,126.9383015,서울특별시 동작구 노량진동 304-39,서울특별시 동작구 장승배기로27라길 12
518,공연장,서울특별시 동작구 상도동 154-5번지 맥산 BD ,"서울특별시 동작구 상도로34나길 9  (상도동,맥산 BD)",전통예술 연구완(풍물패 울림),37.50399516,126.9460845,서울특별시 동작구 상도동 154-5,서울특별시 동작구 상도로34나길 9
519,공연장,서울특별시 동작구 상도동 184-266번지 ,서울특별시 동작구 장승배기로7길 22  (상도동),극단 사람,37.50160977,126.939619,서울특별시 동작구 상도동 184-266,서울특별시 동작구 장승배기로7길 22
520,공연장,서울특별시 동작구 대방동 335-25번지 ,서울특별시 동작구 상도로 73  (대방동),하나로 21,37.49990272,126.9289166,서울특별시 동작구 대방동 335-25,서울특별시 동작구 상도로 73
521,공연장,서울특별시 동작구 상도1동 1-1번지 관악 현대 아파트 ,,임은경 귀국 피아노 독주회,37.50741924,126.9521405,서울특별시 동작구 상도동 1-1,서울특별시 동작구 매봉로2길 1
522,건설폐기물처리업,서울특별시 동작구 상도동 264-15번지 ,,"삼일건설폐기물(수집, 운반)",37.49862642,126.9348149,서울특별시 동작구 상도동 264-15,서울특별시 동작구 성대로11길 22
523,건설폐기물처리업,서울특별시 동작구 사당동 220-164번지 1층 ,"서울특별시 동작구 사당로13길 58 (사당동,1층)",태우토건(주),37.48652962,126.9714553,서울특별시 동작구 사당동 220-164,서울특별시 동작구 사당로13길 58
524,건설폐기물처리업,서울특별시 동작구 상도동 175-12번지 ,서울특별시 동작구 장승배기로10가길 43 (상도동),통일건설폐기물수집운반,37.5024555,126.940604,서울특별시 동작구 상도동 175-12,서울특별시 동작구 장승배기로10가길 45
525,건설폐기물처리업,서울특별시 동작구 상도동 529번지 상도두산위브아파트 104동 101호,"서울특별시 동작구 상도로30길 39, 104동 101호 (상도동, 상도두산위브아파트)",역전환경,37.50463277,126.9433253,서울특별시 동작구 상도동 529,서울특별시 동작구 상도로30길 39
526,건설폐기물처리업,서울특별시 동작구 신대방동 719번지 ,"서울특별시 동작구 신대방1가길 38, 106동 1601호 (신대방동, 동작상떼빌)",(주)성호산업,37.4875216,126.9068465,서울특별시 동작구 신대방동 719,서울특별시 동작구 신대방1가길 38
527,건설폐기물처리업,서울특별시 동작구 대방동 414-8번지 ,"서울특별시 동작구 여의대방로24나길 10, 지하층 (대방동)",(주)삼성티엘에스,37.49842712,126.9214838,서울특별시 동작구 대방동 414-8,서울특별시 동작구 여의대방로24나길 10
528,건설폐기물처리업,서울특별시 동작구 상도동 431번지 316동 201호,"서울특별시 동작구 상도로53길 8, 316동 201호 (상도동)",남부건설폐기물수집.운반,37.49935239,126.9547332,서울특별시 동작구 상도동 431,서울특별시 동작구 상도로53길 8
529,건설폐기물처리업,서울특별시 동작구 신대방동 719번지 동작상떼빌 105동 210호 ,"서울특별시 동작구 신대방1가길 38 (신대방동,동작상떼빌 105동 210호)",(주)삼정이앤티,37.4875216,126.9068465,서울특별시 동작구 신대방동 719,서울특별시 동작구 신대방1가길 38
530,개인하수처리시설관리업(사업장),서울특별시 동작구 사당동 206-2번지 1층  솔밭2길 34 ,"서울특별시 동작구 사당로2차길 49  (사당동,1층  솔밭2길 34)",(주)신의환경,37.48661752,126.9668245,서울특별시 동작구 사당동 206-2,서울특별시 동작구 사당로2차길 49
531,개인하수처리시설관리업(사업장),서울특별시 동작구 신대방동 344-16번지 ,서울특별시 동작구 보라매로 89  (신대방동),(주)신영시스템,37.49735544,126.9276521,서울특별시 동작구 신대방동 344-16,서울특별시 동작구 보라매로 89
532,개인하수처리시설관리업(사업장),서울특별시 동작구 사당동 206-2번지 1층  솔밭2길 34 ,"서울특별시 동작구 사당로2차길 49  (사당동,1층  솔밭2길 34)",(주)신의환경,37.48661752,126.9668245,서울특별시 동작구 사당동 206-2,서울특별시 동작구 사당로2차길 49
