,표준ID,ARS-ID,정류장명,X좌표,Y좌표,비고,지번주소,도로명주소,법정동
268,119900187,20732,삼일공원,126.97401605469999,37.486972690900004,,서울특별시 동작구 사당동 1159-2,서울특별시 동작구 사당로23길 84,사당동
269,119900247,20740,부강탕,126.94599089729999,37.5043671116,,서울특별시 동작구 상도동 29-7,서울특별시 동작구 상도로34길 7,상도동
270,119900186,20741,대방역1번출구,126.9274282269,37.5130699136,,서울특별시 동작구 대방동 106-5,서울특별시 동작구 노량진로 22,대방동
271,119900185,20745,극동아파트앞,126.951363704,37.5110727392,,서울특별시 동작구 본동 481-1,서울특별시 동작구 매봉로 147,본동
272,119900184,20746,이수역,126.981914921,37.4865587547,,서울특별시 동작구 사당동 708-500,서울특별시 동작구 동작대로 111-2,사당동
273,119900183,20747,삼거리,126.9684496405,37.485534974699995,,서울특별시 동작구 사당동 224-26,서울특별시 동작구 솔밭로 106,사당동
274,119900272,20748,전문건설회관.보라매병원,126.9249580304,37.4923592428,,서울특별시 동작구 신대방동 706,서울특별시 동작구 보라매로5길 15,신대방동
275,119900182,20751,대림아파트후문,126.9725906795,37.4884618946,,서울특별시 동작구 사당동 1159-2,서울특별시 동작구 사당로17길 52,사당동
276,119900181,20756,상도브라운스톤,126.9438049608,37.505286117,,서울특별시 동작구 상도동 26-20,서울특별시 동작구 상도로31길 19,상도동
277,119000279,20782,흑석동,126.9654484836,37.5076760417,,서울특별시 동작구 흑석동 9-22,서울특별시 동작구 현충로 105,흑석동
278,119000280,20783,흑석역.명수현대아파트,126.965093411,37.5074560685,,서울특별시 동작구 흑석동 9-99,서울특별시 동작구 현충로 106,흑석동
279,119900254,20787,노들역5번출구,126.9521592788,37.512290451300004,,서울특별시 동작구 본동 163-8,서울특별시 동작구 매봉로 178,본동
280,119900180,20789,대림아파트,126.9466710231,37.5051800181,,서울특별시 동작구 상도동 903,서울특별시 동작구 만양로 3,상도동
281,119900244,20790,상도역.하나은행,126.9473327434,37.5038198475,,서울특별시 동작구 상도1동 691-1,서울특별시 동작구 상도로 265,상도1동
282,119900179,20791,봉천고개관악현대아파트,126.9566324017,37.4921183007,,서울특별시 동작구 상도동 407-1,서울특별시 동작구 상도로 421,상도동
283,119900178,20792,동작삼일수영장,126.9747872044,37.487176507600005,,서울특별시 동작구 사당동 164-56,서울특별시 동작구 사당로23나길 10,사당동
284,119900177,20794,동작고교.사당5동주민센터,126.96748752129999,37.4850994802,,서울특별시 동작구 사당동 산 32-95,서울특별시 동작구 솔밭로 97-6,사당동
285,119900175,20799,건영아파트,126.9480737431,37.5068731083,,서울특별시 동작구 노량진동 324,서울특별시 동작구 만양로 26,노량진동
286,119900174,20801,우성201동.극동112동,126.97602061280001,37.4881706827,,서울특별시 동작구 사당동 105,서울특별시 동작구 동작대로29길 91,사당동
287,119900173,20802,삼호APT.오네뜨아파트,126.9656301015,37.4865452277,,서울특별시 동작구 사당동 708-533,서울특별시 동작구 사당로2가길 188,사당동
288,119900172,20803,상도감리교회,126.9415426118,37.5054913714,,서울특별시 동작구 상도동 536-2,서울특별시 동작구 상도로 207,상도동
289,119900171,20804,남부교회,126.9320719695,37.5091952385,,서울특별시 동작구 대방동 17-5,서울특별시 동작구 등용로 89,대방동
290,119900170,20805,도시가스.두산아파트,126.94470209049999,37.505053155,,서울특별시 동작구 상도동 31-9,서울특별시 동작구 상도로 236,상도동
291,119000312,20806,핸드픽트호텔,126.93343293209999,37.501295738,,서울특별시 동작구 상도동 354-7,서울특별시 동작구 상도로 120,상도동
292,119000313,20807,핸드픽트호텔,126.9332745541,37.501447579,,서울특별시 동작구 상도동 354-7,서울특별시 동작구 상도로 119,상도동
293,119900169,20808,7호선신대방삼거리역4번출구,126.92674434610001,37.4998232995,,서울특별시 동작구 대방동 406-10,서울특별시 동작구 상도로 55,대방동
294,119900168,20809,우성아파트,126.94711916620001,37.5083531944,,서울특별시 동작구 노량진동 215-179,서울특별시 동작구 만양로 46,노량진동
295,119900253,20810,숭실대입구역2번출구,126.95345323459999,37.496115287100004,,서울특별시 동작구 상도동 489-5,서울특별시 동작구 상도로 364-1,상도동
296,119900167,20811,시장입구,126.977157838,37.4894721027,,서울특별시 동작구 사당동 105-2,서울특별시 동작구 동작대로29길 110,사당동
297,119900262,20812,신남성초교입구,126.9645031705,37.4879028591,,서울특별시 동작구 사당동 708-535,서울특별시 동작구 사당로2가길 151,사당동
298,119900166,20813,새소망교회,126.9420033988,37.506397205700004,,서울특별시 동작구 노량진동 326,서울특별시 동작구 만양로 19,노량진동
299,119900165,20814,대방목욕탕,126.9322287745,37.5071633453,,서울특별시 동작구 대방동 11-4,서울특별시 동작구 등용로 65,대방동
300,119900164,20815,본동초등학교,126.9535550176,37.5107266973,,서울특별시 동작구 본동 135-52,서울특별시 동작구 노량진로26길 16-38,본동
301,119900163,20818,코오롱하늘채아파트,126.9240090902,37.4991700746,,서울특별시 동작구 대방동 466-11,서울특별시 동작구 여의대방로24마길 13,대방동
302,119900162,20819,강남교회.오거리,126.9449289949,37.5102778468,,서울특별시 동작구 노량진동 223-27,서울특별시 동작구 만양로 76,노량진동
303,119900161,20820,봉천고개현대아파트,126.9561179839,37.4918793182,,서울특별시 동작구 상도동 124,서울특별시 동작구 상도로68길 29,상도동
304,119900160,20822,신동아아파트,126.9765786726,37.4900072452,,서울특별시 동작구 사당동 105-2,서울특별시 동작구 동작대로29길 118,사당동
305,119900159,20823,LG아파트상가,126.96356084799999,37.4886009282,,서울특별시 동작구 사당동 708-535,서울특별시 동작구 사당로2가길 102,사당동
306,119900158,20824,신동아아파트701동앞,126.9432253093,37.5074809233,,서울특별시 동작구 노량진동 325,서울특별시 동작구 만양로 19,노량진동
307,119900157,20825,사회복지관앞,126.9330952089,37.505902297,,서울특별시 동작구 대방동 5-24,서울특별시 동작구 등용로 49,대방동
308,119900155,20828,동작우체국,126.92388153629999,37.4978102285,,서울특별시 동작구 신대방동 349-35,서울특별시 동작구 여의대방로22길 73,신대방동
309,119900259,20829,테니스장.우성아파트304동,126.97593614549999,37.490618965799996,,서울특별시 동작구 사당동 105,서울특별시 동작구 동작대로29길 119,사당동
310,119900154,20830,자이아파트정문앞,126.9628435447,37.4893053683,,서울특별시 동작구 사당동 190-199,서울특별시 동작구 사당로2가길 107,사당동
311,119900153,20832,신동아관리사무소,126.9440017764,37.5083076038,,서울특별시 동작구 노량진동 325,서울특별시 동작구 만양로 19,노량진동
312,119900152,20833,삼성래미안.동작청소년문화의집,126.9348170675,37.5055356102,,서울특별시 동작구 상도동 450,서울특별시 동작구 등용로 37,상도동
313,119900151,20834,대방역2번출구앞,126.92758800889999,37.5127789562,,서울특별시 동작구 대방동 340-4,서울특별시 동작구 노량진로 20-2,대방동
314,119900150,20836,경성의원.LG전자앞,126.9359804244,37.5127937149,,서울특별시 동작구 노량진동 261-16,서울특별시 동작구 등용로14길 84,노량진동
315,119900149,20837,노량진역,126.941453612,37.5137237868,,서울특별시 동작구 노량진동 60-11,서울특별시 동작구 노량진로 142,노량진동
316,119900148,20839,신동아상가,126.9463253599,37.5079978025,,서울특별시 동작구 노량진동 325,서울특별시 동작구 만양로 19,노량진동
317,119900147,20840,주택가,126.93647980850001,37.5055040763,,서울특별시 동작구 상도동 363-277,서울특별시 동작구 등용로 17-1,상도동
318,119900146,20842,예스플러스,126.92249424719999,37.5039638554,,서울특별시 동작구 대방동 389-3,서울특별시 동작구 여의대방로36길 4,대방동
319,119900145,20843,KT동작전화국,126.9345611292,37.5123694199,,서울특별시 동작구 대방동 45-38,서울특별시 동작구 등용로14길 57,대방동
320,119900144,20844,9호선노량진역.동작구청,126.94008879399999,37.5130148375,,서울특별시 동작구 노량진동 55-2,서울특별시 동작구 장승배기로 171,노량진동
321,119900143,20845,숭실대후문,126.9611601225,37.4950484626,,서울특별시 동작구 상도동 103-2,서울특별시 동작구 서달로 4,상도동
322,119900142,20846,건영아파트,126.9475588033,37.5072747721,,서울특별시 동작구 노량진동 325,서울특별시 동작구 만양로 19,노량진동
323,119900141,20847,국민은행,126.9375688275,37.5044197304,,서울특별시 동작구 상도동 366-5,서울특별시 동작구 상도로 169,상도동
324,119900140,20848,테니스장앞,126.9593670537,37.498111610100004,,서울특별시 동작구 상도동 421-2,서울특별시 동작구 상도로55길 47,상도동
325,119900139,20850,숭의여중고교.공군항공안전단,126.9296959851,37.5073826349,,서울특별시 동작구 대방동 15-10,서울특별시 동작구 여의대방로36길 79,대방동
326,119900138,20851,7호선장승배기역5번출구,126.938975342,37.5050962917,,서울특별시 동작구 상도동 26-71,서울특별시 동작구 상도로15길 143,상도동
327,119900136,20854,현명약국,126.93650667700001,37.504496659000004,,서울특별시 동작구 상도동 26-71,서울특별시 동작구 상도로15길 104,상도동
328,119900135,20855,화성목욕탕,126.9406660106,37.4997752435,,서울특별시 동작구 상도동 202-68,서울특별시 동작구 성대로31길 2,상도동
329,119900134,20856,본동시장,126.9519737943,37.5122399144,,서울특별시 동작구 본동 163-5,서울특별시 동작구 매봉로 177,본동
330,119900133,20857,성원아파트,126.92541889700001,37.508821774,,서울특별시 동작구 대방동 503-2,서울특별시 동작구 여의대방로44길 9,대방동
331,119900132,20858,충남정육점,126.9399946942,37.499145033699996,,서울특별시 동작구 상도동 202-68,서울특별시 동작구 성대로29길 2,상도동
332,119900131,20859,극동아파트,126.95120983870001,37.511110521999996,,서울특별시 동작구 본동 148-9,서울특별시 동작구 매봉로 147,본동
333,119900267,20861,대방동주민센터,126.9260562457,37.5083022393,,서울특별시 동작구 대방동 501-4,서울특별시 동작구 여의대방로44길 10,대방동
334,119900130,20862,쌍용아파트,126.93298603,37.5015039566,,서울특별시 동작구 상도동 345-12,서울특별시 동작구 상도로15길 11,상도동
335,119900129,20864,삼성래미안아파트,126.9510847768,37.5103454356,,서울특별시 동작구 본동 148-9,서울특별시 동작구 매봉로 135,본동
336,119900128,20865,대림아파트후문.성남중.고교,126.92499201860001,37.505865891300004,,서울특별시 동작구 대방동 466-56,서울특별시 동작구 여의대방로44길 10,대방동
337,119900127,20866,성대시장,126.9322601215,37.500011316999995,,서울특별시 동작구 상도동 320-5,서울특별시 동작구 성대로2길 1,상도동
338,119900126,20867,노량진역,126.9432478962,37.5135038929,,서울특별시 동작구 노량진동 72-48,서울특별시 동작구 노량진로 156,노량진동
339,119900125,20868,강현중학교.동작청소년문화의집,126.9344823353,37.502863658,,서울특별시 동작구 상도동 188-45,서울특별시 동작구 상도로15길 51,상도동
340,119900124,20869,한신아파트,126.95125889,37.508739745300005,,서울특별시 동작구 본동 457-283,서울특별시 동작구 매봉로 99,본동
341,119900123,20870,대방교회,126.92303941729999,37.5039714206,,서울특별시 동작구 대방동 388-1,서울특별시 동작구 대방동23길 41,대방동
342,119900122,20871,계령약국,126.933113657,37.4991701735,,서울특별시 동작구 상도동 320-20,서울특별시 동작구 성대로 32,상도동
343,119900121,20872,건영아파트후문,126.95150269049999,37.5078063047,,서울특별시 동작구 상도1동 508-1,서울특별시 동작구 매봉로 65,상도1동
344,119900268,20873,홍원사,126.9241422416,37.503945100900005,,서울특별시 동작구 대방동 466-10,서울특별시 동작구 대방동23길 21,대방동
345,119900120,20874,강남교회.오거리,126.9447876219,37.5102462423,,서울특별시 동작구 노량진동 224-10,서울특별시 동작구 만양로 75-3,노량진동
346,119900245,20875,상도국주도서관.터널경로당,126.95095378799999,37.5065409316,,서울특별시 동작구 상도1동 528-1,서울특별시 동작구 매봉로 29,상도1동
347,119900119,20876,영동슈퍼,126.92411052950001,37.5028691648,,서울특별시 동작구 대방동 466-10,서울특별시 동작구 대방동15길 12,대방동
348,119900118,20877,사거리,126.9367943174,37.496036362,,서울특별시 동작구 상도동 279-120,서울특별시 동작구 성대로12길 48,상도동
349,119900117,20878,우성아파트,126.9469766782,37.5083026689,,서울특별시 동작구 노량진동 217-30,서울특별시 동작구 만양로 47,노량진동
350,119900116,20880,범한택시,126.9240183662,37.500061271,,서울특별시 동작구 대방동 466-10,서울특별시 동작구 대방동27길 114,대방동
351,119900115,20881,제일성민교회,126.9373309289,37.495391458,,서울특별시 동작구 상도동 279-20,서울특별시 동작구 양녕로23길 110,상도동
352,119900114,20882,신동아리버파크,126.94771079120001,37.5066765081,,서울특별시 동작구 상도동 17-74,서울특별시 동작구 만양로 26,상도동
353,119900113,20883,안일약국,126.934555783,37.4977616565,,서울특별시 동작구 상도동 259-4,서울특별시 동작구 성대로 72,상도동
354,119900112,20884,상도역7호선,126.9470766344,37.5029069167,,서울특별시 동작구 상도1동 751-1,서울특별시 동작구 양녕로 251,상도1동
355,119900111,20886,동작하이슈퍼,126.93663917,37.4949423396,,서울특별시 동작구 상도동 279-20,서울특별시 동작구 양녕로23길 125,상도동
356,119900110,20887,대림아파트,126.9466416761,37.5053838502,,서울특별시 동작구 상도동 17-1,서울특별시 동작구 만양로 5,상도동
357,119900109,20888,밤골,126.9458004624,37.5018096967,,서울특별시 동작구 상도동 159-19,서울특별시 동작구 상도로34길 74,상도동
358,119900108,20890,상도역,126.9489458159,37.5035799614,,서울특별시 동작구 상도1동 665-2,서울특별시 동작구 양녕로 268-1,상도1동
359,119900107,20891,약수맨션.약수당약국,126.9433569275,37.498073951900004,,서울특별시 동작구 상도동 210-207,서울특별시 동작구 양녕로 187,상도동
360,119900106,20892,현진빌라.고마트,126.9430023671,37.4972109542,,서울특별시 동작구 상도동 210-6,서울특별시 동작구 양녕로 177,상도동
361,119900105,20893,중앙대후문,126.95398158540002,37.5050129803,,서울특별시 동작구 흑석동 211-39,서울특별시 동작구 흑석로 27,흑석동
362,119900104,20894,건영아파트,126.9476344677,37.5074478171,,서울특별시 동작구 노량진동 329,서울특별시 동작구 만양로 35,노량진동
363,119900255,20896,중앙대중문,126.9573559193,37.506489350100004,,서울특별시 동작구 흑석동 221,서울특별시 동작구 흑석로 84,흑석동
364,119900103,20897,신동아상가,126.9460741526,37.50813015,,서울특별시 동작구 노량진동 329,서울특별시 동작구 만양로3길 20,노량진동
365,119900101,20898,중앙대정문,126.95822334100001,37.5067437707,,서울특별시 동작구 흑석동 221,서울특별시 동작구 흑석로 77,흑석동
366,119900102,20899,신동아관리사무소,126.9445445828,37.5084979923,,서울특별시 동작구 노량진동 329,서울특별시 동작구 만양로13가길 34,노량진동
367,119900100,20901,중앙대병원,126.9613764833,37.5075405164,,서울특별시 동작구 흑석동 224-8,서울특별시 동작구 흑석로 106-9,흑석동
368,119900099,20902,신동아아파트701동앞,126.94297192040001,37.5075024276,,서울특별시 동작구 노량진동 329-5,서울특별시 동작구 만양로 19,노량진동
369,119900098,20903,보라매어린이집.문창중학교,126.9231095274,37.497660689499995,,서울특별시 동작구 신대방동 360-230,서울특별시 동작구 여의대방로22길 60,신대방동
370,119900097,20904,중앙대병원후문.흑석시장,126.96126958290002,37.5064627639,,서울특별시 동작구 흑석동 86-181,서울특별시 동작구 서달로 146,흑석동
371,119900096,20906,새소망교회,126.9415658051,37.506209560900004,,서울특별시 동작구 노량진동 329-3,서울특별시 동작구 만양로 19,노량진동
372,119900095,20907,동작우체국,126.92450705040001,37.4977295307,,서울특별시 동작구 신대방동 361-57,서울특별시 동작구 여의대방로22길 80,신대방동
373,119900094,20908,중앙대부속초등학교,126.9608329535,37.5051703151,,서울특별시 동작구 흑석동 231-3,서울특별시 동작구 서달로 130,흑석동
374,119900093,20909,신대방삼거리역.성대시장,126.9279311823,37.4982254734,,서울특별시 동작구 신대방동 345-6,서울특별시 동작구 보라매로 101,신대방동
375,119900092,20910,은로초등학교,126.9607814881,37.5032573835,,서울특별시 동작구 흑석동 86-191,서울특별시 동작구 서달로 115,흑석동
376,119900091,20912,중앙빌리지.동부센트레빌,126.96024264399999,37.5019875504,,서울특별시 동작구 흑석동 79-256,서울특별시 동작구 서달로 91,흑석동
377,119900090,20913,부강탕,126.9459783256,37.5045473263,,서울특별시 동작구 상도동 29-8,서울특별시 동작구 상도로34길 6,상도동
378,119900089,20914,유앤미아파트,126.96010753190001,37.5008349948,,서울특별시 동작구 흑석동 79-291,서울특별시 동작구 서달로 83,흑석동
379,119900088,20915,동원베네스트,126.94476453040001,37.5032059252,,서울특별시 동작구 상도동 157-10,서울특별시 동작구 상도로34길 40,상도동
380,119900087,20916,전문건설회관.보라매병원,126.9246888575,37.4923779947,,서울특별시 동작구 신대방동 395-61,서울특별시 동작구 보라매로5길 15,신대방동
381,119900086,20917,동양아파트,126.9598345242,37.4995265014,,서울특별시 동작구 흑석동 328-6,서울특별시 동작구 서달로1길 17,흑석동
382,119900085,20918,밤골,126.9455074093,37.501965452600004,,서울특별시 동작구 상도동 159-14,서울특별시 동작구 상도로34길 70,상도동
383,119900084,20919,아카데미타워,126.9244163541,37.491212693499996,,서울특별시 동작구 신대방동 395-69,서울특별시 동작구 보라매로5가길 16,신대방동
384,119900242,20921,신대방역,126.91293324819999,37.4874273612,,서울특별시 동작구 신대방동 643-1,서울특별시 동작구 대림로 2-2,신대방동
385,119900241,20922,빌라삼거리.영도교회.약수터,126.9436054409,37.4953540701,,서울특별시 동작구 상도동 214-211,서울특별시 동작구 양녕로22가길 25,상도동
386,119900271,20923,신대방1동주민센터,126.9097457115,37.4872123087,,서울특별시 동작구 신대방동 700-2,서울특별시 동작구 대림로 30,신대방동
387,119900240,20924,방범초소,126.9436276916,37.4943394383,,서울특별시 동작구 상도동 214-1,서울특별시 동작구 양녕로20길 43,상도동
388,119900238,20926,국사봉중학교,126.94357299469999,37.4933842425,,서울특별시 동작구 상도동 산 65-244,서울특별시 동작구 양녕로20길 20,상도동
389,119900237,20927,신대방우성아파트앞,126.9103818246,37.4933430025,,서울특별시 동작구 신대방동 565-21,서울특별시 동작구 여의대방로 8,신대방동
390,119900236,20928,교수아파트,126.91342283600001,37.496296383,,서울특별시 동작구 신대방동 710,서울특별시 동작구 여의대방로10길 14,신대방동
391,119900235,20929,보라매공원입구,126.91738994299999,37.496565049000004,,서울특별시 동작구 신대방동 385-2,서울특별시 동작구 여의대방로16길 1,신대방동
392,119900234,20930,보라매공원,126.9182547291,37.4944473311,,서울특별시 동작구 신대방동 722,서울특별시 동작구 여의대방로20길 33,신대방동
393,119900233,20931,삼일초등학교앞,126.9756632895,37.4881057301,,서울특별시 동작구 사당동 105-22,서울특별시 동작구 사당로23나길 34,사당동
394,119900232,20932,동작경희병원,126.9360217143,37.502852787399995,,서울특별시 동작구 상도동 188-31,서울특별시 동작구 상도로 150,상도동
395,119900231,20933,신동아상가,126.95140705729999,37.5087596306,,서울특별시 동작구 본동 481-2,서울특별시 동작구 매봉로 134,본동
396,119900230,20934,현대아파트,126.9318316132,37.5122894805,,서울특별시 동작구 대방동 23-2,서울특별시 동작구 등용로 123,대방동
397,119900229,20938,장성교회,126.9398308583,37.5074026495,,서울특별시 동작구 노량진동 230-44,서울특별시 동작구 장승배기로 109-1,노량진동
398,119900228,20939,숭의여중고교.공군항공안전단,126.9301467298,37.5079992556,,서울특별시 동작구 대방동 503-2,서울특별시 동작구 여의대방로44길 47,대방동
399,119900269,20940,대방동주공아파트,126.9288799898,37.5090527881,,서울특별시 동작구 대방동 503,서울특별시 동작구 여의대방로44길 46,대방동
400,119900227,20941,노량진신한은행,126.9441708438,37.5121553851,,서울특별시 동작구 노량진동 118-14,서울특별시 동작구 노량진로16길 31,노량진동
401,119900226,20942,노량진한국법학교육원,126.9443313266,37.512353703,,서울특별시 동작구 노량진동 118-5,서울특별시 동작구 만양로 100,노량진동
402,119900225,20943,7호선신대방삼거리역2번출구.국민은행,126.92866592280001,37.4986476354,,서울특별시 동작구 신대방동 355-26,서울특별시 동작구 국사봉길 12,신대방동
403,119900224,20944,푸른초장교회,126.93002511889999,37.4977131036,,서울특별시 동작구 신대방동 348-85,서울특별시 동작구 국사봉길 42,신대방동
404,119900223,20945,백경세탁소,126.93071492280001,37.4965907359,,서울특별시 동작구 상도동 299-38,서울특별시 동작구 국사봉길 74,상도동
405,119900222,20946,빙수골공영주차장,126.9320110465,37.4952993071,,서울특별시 동작구 상도동 299-13,서울특별시 동작구 국사봉12길 11,상도동
406,119900221,20947,선재유통,126.9327547444,37.4945545203,,서울특별시 동작구 상도동 299-156,서울특별시 동작구 국사봉16길 4,상도동
407,119900220,20948,영은교회,126.9339921386,37.494379503000005,,서울특별시 동작구 상도동 287-38,서울특별시 동작구 국사봉길 158-2,상도동
408,119900219,20949,갑을명가아파트,126.93448024930001,37.493601221300004,,서울특별시 동작구 상도동 286-4,서울특별시 동작구 국사봉길 175,상도동
409,119900218,20950,당곡중.고등학교,126.93549981129999,37.4928980204,,서울특별시 동작구 상도동 산 80-32,서울특별시 동작구 국사봉1길 235-1,상도동
410,119900217,20951,사자암,126.936404974,37.4937167132,,서울특별시 동작구 상도동 283-142,서울특별시 동작구 성대로6가길 155,상도동
411,119900216,20952,동작하이슈퍼,126.9367296655,37.4949180583,,서울특별시 동작구 상도동 279-451,서울특별시 동작구 양녕로23길 125,상도동
412,119900215,20953,제일성민교회,126.9374010926,37.495337429,,서울특별시 동작구 상도동 279-435,서울특별시 동작구 성대로12길 66,상도동
413,119900214,20954,보문사,126.93864562200001,37.4961202394,,서울특별시 동작구 상도동 279-456,서울특별시 동작구 양녕로23길 81,상도동
414,119900213,20955,동아아파트,126.94015073850001,37.4963534961,,서울특별시 동작구 상도동 409,서울특별시 동작구 양녕로23길 43,상도동
415,119900212,20956,행복유치원,126.94124937149999,37.4957521106,,서울특별시 동작구 상도동 210-486,서울특별시 동작구 양녕로23길 25,상도동
416,119900211,20957,동아아파트,126.9401042223,37.4965372976,,서울특별시 동작구 상도동 215-16,서울특별시 동작구 양녕로23길 52-6,상도동
417,119900210,20958,보문사,126.9385856267,37.496186889899995,,서울특별시 동작구 상도동 279-458,서울특별시 동작구 양녕로23길 82,상도동
418,119900209,20959,사당1동주민센터입구,126.9787425623,37.484087396999996,,서울특별시 동작구 사당동 1003-49,서울특별시 동작구 사당로 280,사당동
419,119900208,20960,노들역5번출구앞,126.9528141317,37.5124682315,,서울특별시 동작구 본동 150,서울특별시 동작구 노량진로24길 2,본동
420,119900296,20966,청호아파트,126.96365566200001,37.5006342927,,서울특별시 동작구 흑석동 산 70-3,서울특별시 동작구 서달로2길 30,흑석동
421,119900295,20967,푸르지오후문,126.96440323370001,37.501509754699995,,서울특별시 동작구 흑석동 336,서울특별시 동작구 흑석한강로 27,흑석동
422,119900294,20968,푸르지오상가,126.9646113125,37.5031684826,,서울특별시 동작구 흑석동 336-7,서울특별시 동작구 서달로10라길 27,흑석동
423,119900293,20969,흑석한강푸르지오,126.96592472,37.505120655700004,,서울특별시 동작구 흑석동 336,서울특별시 동작구 흑석한강로 12,흑석동
424,119900292,20970,흑석동주민센터,126.9664605238,37.505866921300004,,서울특별시 동작구 흑석동 335-4,서울특별시 동작구 흑석한강로 11,흑석동
425,119900299,20971,대방중학교,126.9143748768,37.4955041062,,서울특별시 동작구 신대방동 492-200,서울특별시 동작구 여의대방로10길 24,신대방동
426,119900291,20972,상도감리교회.보건소,126.9413118652,37.505494861399995,,서울특별시 동작구 상도동 25-54,서울특별시 동작구 만양로3길 80,상도동
427,119900300,20973,수도여고,126.91525130149999,37.4935547507,,서울특별시 동작구 신대방동 470-13,서울특별시 동작구 여의대방로10길 73,신대방동
428,119900301,20974,동작구민체육센터.기상청,126.9172420906,37.4942400994,,서울특별시 동작구 신대방동 460-18,서울특별시 동작구 여의대방로16길 61,신대방동
429,119900302,20975,동작구민체육센터.기상청,126.9171796976,37.4944139686,,서울특별시 동작구 신대방동 460-37,서울특별시 동작구 여의대방로16길 61,신대방동
430,119900303,20976,수도여고,126.91525450280001,37.4937241604,,서울특별시 동작구 신대방동 460-30,서울특별시 동작구 여의대방로10길 59,신대방동
431,119900304,20977,대방중학교,126.91457615440001,37.495531285,,서울특별시 동작구 신대방동 470-8,서울특별시 동작구 여의대방로10길 24,신대방동
432,119900305,20978,정금마을,126.98121764870001,37.4938386664,,서울특별시 동작구 동작동 333-6,서울특별시 동작구 동작대로 171,동작동
433,119900290,20979,경동아파트,126.9537175431,37.509484142699996,,서울특별시 동작구 본동 132-2,서울특별시 동작구 노량진로32길 156,본동
434,119900289,20980,동양중학교,126.9548036777,37.5091142107,,서울특별시 동작구 본동 126-450,서울특별시 동작구 매봉로6길 16,본동
435,119900288,20981,극락정사,126.95180567860001,37.5080479239,,서울특별시 동작구 본동 481-5,서울특별시 동작구 매봉로4길 1,본동
436,119900286,20983,흑석역,126.9623337625,37.5091060385,,서울특별시 동작구 흑석동 108-4,서울특별시 동작구 흑석로 124,흑석동
437,119900285,20984,중앙대병원,126.9603641787,37.5074356533,,서울특별시 동작구 흑석동 224-1,서울특별시 동작구 흑석로 95-1,흑석동
438,119900284,20985,상도역1번출구,126.94783692930001,37.5025855614,,서울특별시 동작구 상도1동 742-3,서울특별시 동작구 상도로 278,상도1동
439,119900282,20988,상도3동주민센터,126.9298933823,37.4995035166,,서울특별시 동작구 대방동 336-5,서울특별시 동작구 상도로 84,대방동
440,119900283,20989,양녕공영주차장,126.9358311667,37.4968639565,,서울특별시 동작구 상도동 275,서울특별시 동작구 성대로12길 17,상도동
441,119900280,20990,두산위브아파트,126.97087545459999,37.484877791,,서울특별시 동작구 사당동 산 25-33,서울특별시 동작구 사당로13길 31,사당동
442,119900279,20995,보라매역.동작세무서,126.920229403,37.497992545100004,,서울특별시 동작구 신대방동 381-1,서울특별시 동작구 여의대방로 122,신대방동
443,119900275,20997,신남성초교입구,126.96454057950001,37.4877091329,,서울특별시 동작구 사당동 산 32-107,서울특별시 동작구 사당로2차길 2,사당동
444,119900276,20998,삼호.오네뜨아파트,126.9653451099,37.4866037163,,서울특별시 동작구 사당동 산 32-109,서울특별시 동작구 사당로2가길 188,사당동
445,119900277,20999,사당5동주민센터,126.967427643,37.4849760124,,서울특별시 동작구 사당동 산 32-93,서울특별시 동작구 솔밭로 98,사당동
446,120900167,21908,신한은행앞.롯데백화점,126.92424067559999,37.4904808847,,서울특별시 동작구 신대방동 395-68,서울특별시 동작구 보라매로5가길 24,신대방동
447,121000314,22396,동작대교전망카페,126.9802792405,37.5057628053,,서울특별시 동작구 동작동 316-3,서울특별시 동작구 동작대로 335,동작동
