,개방서비스명,소재지전체주소,도로명전체주소,사업장명,업태구분명,좌표정보(X),좌표정보(Y)
517,석유판매업,서울특별시 동작구 상도동 190-1번지 ,서울특별시 동작구 상도로 139 (상도동),매일주유소,주유소,37.50273516,126.9350836
518,석유판매업,서울특별시 동작구 상도동 355-20번지 ,서울특별시 동작구 성대로1길 17 (상도동),한강에너지,일반판매소,37.50105578,126.9338017
519,건설폐기물처리업,서울특별시 동작구 상도동 264-15번지 ,,"삼일건설폐기물(수집, 운반)",,37.49862642,126.9348149
520,건설폐기물처리업,서울특별시 동작구 사당동 220-164번지 1층 ,"서울특별시 동작구 사당로13길 58 (사당동,1층)",태우토건(주),,37.48652962,126.9714553
521,건설폐기물처리업,서울특별시 동작구 상도동 175-12번지 ,서울특별시 동작구 장승배기로10가길 43 (상도동),통일건설폐기물수집운반,,37.5024555,126.940604
522,건설폐기물처리업,서울특별시 동작구 상도동 529번지 상도두산위브아파트 104동 101호,"서울특별시 동작구 상도로30길 39, 104동 101호 (상도동, 상도두산위브아파트)",역전환경,,37.50463277,126.9433253
523,건설폐기물처리업,서울특별시 동작구 신대방동 719번지 ,"서울특별시 동작구 신대방1가길 38, 106동 1601호 (신대방동, 동작상떼빌)",(주)성호산업,,37.4875216,126.9068465
524,건설폐기물처리업,서울특별시 동작구 대방동 414-8번지 ,"서울특별시 동작구 여의대방로24나길 10, 지하층 (대방동)",(주)삼성티엘에스,,37.49842712,126.9214838
525,건설폐기물처리업,서울특별시 동작구 상도동 431번지 316동 201호,"서울특별시 동작구 상도로53길 8, 316동 201호 (상도동)",남부건설폐기물수집.운반,,37.49935239,126.9547332
526,건설폐기물처리업,서울특별시 동작구 신대방동 719번지 동작상떼빌 105동 210호 ,"서울특별시 동작구 신대방1가길 38 (신대방동,동작상떼빌 105동 210호)",(주)삼정이앤티,,37.4875216,126.9068465
527,단독정화조/오수처리시설설계시공업,서울특별시 동작구 상도동 23-5번지 ,서울특별시 동작구 상도로 231  (상도동),(주)국민환경기술,,37.50546018,126.9445107
528,단독정화조/오수처리시설설계시공업,서울특별시 동작구 상도동 187-1번지 ,서울특별시 동작구 상도로 153 (상도동),송포환경(주),,37.50343798,126.9361477
529,단독정화조/오수처리시설설계시공업,서울특별시 동작구 신대방동 347-25번지 ,서울특별시 동작구 여의대방로24길 134  (신대방동),한성공영주식회사,,37.49905994,126.9274742
530,단독정화조/오수처리시설설계시공업,서울특별시 동작구 신대방동 361번지 ,,(주)대림그린엔택,,#N/A,#N/A
531,대기오염물질배출시설설치사업장,서울특별시 동작구 사당동 1031-3번지 ,"서울특별시 동작구 동작대로 35 (사당동, 삼성생명)",문배철강 주식회사,,37.47961412,126.980938
532,대기오염물질배출시설설치사업장,서울특별시 동작구 상도동 176-3번지 ,"서울특별시 동작구 장승배기로10길 42 (상도동, 동작문화복지센타)",동작문화복지센터,,37.50442384,126.9411375
533,대기오염물질배출시설설치사업장,서울특별시 동작구 흑석동 116-1번지 ,"서울특별시 동작구 현충로 73 (흑석동, 흑석 체육센타)",흑석체육센터,체력단련시설 운영업,37.51005495,126.96347
534,대기오염물질배출시설설치사업장,서울특별시 동작구 신대방동 460-1번지 ,"서울특별시 동작구 여의대방로16길 53 (신대방동, 동작구민체육센터)",동작구민체육센터,체력단련시설 운영업,37.49472364,126.9167737
535,대기오염물질배출시설설치사업장,서울특별시 동작구 노량진동 330번지 ,"서울특별시 동작구 만양로 84, 지하1층 (노량진동, 삼익주상복합아파트)",삼익사우나,욕탕업,37.51092858,126.9451323
536,대기오염물질배출시설설치사업장,서울특별시 동작구 대방동 345-1번지 ,"서울특별시 동작구 여의대방로54길 18 (대방동, 서울여성플라자)",서울특별시여성가족재단,그외 기타 협회 및 단체,37.51157857,126.927143
537,대기오염물질배출시설설치사업장,서울특별시 동작구 사당동 136-1번지 ,"서울특별시 동작구 동작대로 115 (사당동, 태평백화점)",경유산업(주),백화점,37.48687591,126.9816068
538,대기오염물질배출시설설치사업장,서울특별시 동작구 신대방동 395-68번지 ,"서울특별시 동작구 보라매로5가길 24 (신대방동, 보라매나산스위트)",(주)아스타아이비에스보라매나산스위트,사업시설 유지관리 서비스업,37.49069116,126.9239519
539,대기오염물질배출시설설치사업장,서울특별시 동작구 상도동 511번지 ,"서울특별시 동작구 상도로 369 (상도동, 숭실대학교)",숭실대학교,대학교,37.49635423,126.957222
540,대기오염물질배출시설설치사업장,서울특별시 동작구 흑석동 221번지 ,"서울특별시 동작구 흑석로 84 (흑석동, 중앙대학교)",중앙대학교,대학교,37.50439667,126.9563901
541,대기오염물질배출시설설치사업장,서울특별시 동작구 노량진동 312-6번지 ,"서울특별시 동작구 장승배기로 113 (노량진동, 장성빌딩)",장성그랜드사우나,욕탕업,37.50783191,126.9395745
542,대기오염물질배출시설설치사업장,서울특별시 동작구 대방동 70-1번지 ,서울특별시 동작구 노량진로 53 (대방동),현대자동차(주)남부사업소,자동차 종합 수리업,37.51399651,126.9327625
543,대기오염물질배출시설설치사업장,서울특별시 동작구 대방동 397-2번지 ,서울특별시 동작구 대방동27길 114 (대방동),범한택시여객자동차(주),택시 운송업,37.50004962,126.9239105
544,대기오염물질배출시설설치사업장,서울특별시 동작구 동작동 산 44-7   번지 ,,국립현충원,,#N/A,#N/A
545,대기오염물질배출시설설치사업장,서울특별시 동작구 노량진동 1-5번지 동작구 환경지원센터 ,"서울특별시 동작구 노들로 756, 동작구 환경지원센터 (노량진동)",동작구청(환경지원센터),,37.5164225,126.9472097
546,대기오염물질배출시설설치사업장,서울특별시 동작구 노량진동 46-6   번지 ,,대성출판(주),,37.51291545,126.9393592
547,대기오염물질배출시설설치사업장,서울특별시 동작구 신대방동 395번지 ,,서울시공원녹지관리사업소,,37.4932342,126.9175228
548,대기오염물질배출시설설치사업장,서울특별시 동작구 대방동 70-1   번지 ,,현대자동차(주)남부사업소,,37.51399651,126.9327625
549,대기오염물질배출시설설치사업장,서울특별시 동작구 상도동 105번지 극동아파트 ,서울특별시 동작구 동작대로29길 119 (사당동),(주)GIMCO,발전업,37.4897954,126.9738337
550,대기오염물질배출시설설치사업장,서울특별시 동작구 대방동 501번지 ,서울특별시 동작구 여의대방로44길 10 (대방동),대방대림아파트,발전업,37.50729466,126.9247117
551,대기오염물질배출시설설치사업장,서울특별시 동작구 사당동 105번지 ,,사당 신동아 4단지아파트,발전업,37.48969463,126.9756501
552,대기오염물질배출시설설치사업장,서울특별시 동작구 상도동 414번지 ,서울특별시 동작구 만양로 26 (상도동),상도건영아파트,발전업,37.50716796,126.949774
553,대기오염물질배출시설설치사업장,서울특별시 동작구 사당동 신동아아파트 4단지 기계실 ,서울특별시 동작구 동작대로29길 110 (사당동),(주)GIMCO,발전업,37.4897954,126.9738337
554,대기오염물질배출시설설치사업장,서울특별시 동작구 신대방동 395-70번지 ,"서울특별시 동작구 보라매로5길 15 (신대방동, 전문건설회관빌딩)",전문건설공제조합,,37.49200268,126.9242586
555,대기오염물질배출시설설치사업장,서울특별시 동작구 신대방동 370-1번지 ,"서울특별시 동작구 여의대방로 112 (신대방동, 농심신대방사옥)",(주)농심,,37.4966949,126.9194187
556,대기오염물질배출시설설치사업장,서울특별시 동작구 대방동 49-6번지 ,"서울특별시 동작구 노량진로 74 (대방동, 유한양행빌딩)",(주)유한양행,,37.51270287,126.9331253
557,대기오염물질배출시설설치사업장,서울특별시 동작구 노량진동 47-2번지 ,"서울특별시 동작구 장승배기로 161 (노량진동, 동작구청)",서울특별시동작구청,,37.51226793,126.9394288
558,대기오염물질배출시설설치사업장,서울특별시 동작구 동작동 산 4-2번지 ,,경문고등학교,공공관계 서비스업,37.49308079,126.9816294
559,대기오염물질배출시설설치사업장,서울특별시 동작구 흑석동 221번지 ,,중앙대학교,,37.50439667,126.9563901
560,대기오염물질배출시설설치사업장,서울특별시 동작구 노량진동 72번지 ,,노량진경찰서,,#N/A,#N/A
561,분뇨수집운반업,서울특별시 동작구 사당동 141-197번지 4층 ,서울특별시 동작구 사당로27길 18 (사당동),고리환경(주),,37.48520606,126.9783835
562,청소년게임제공업,,"서울특별시 동작구 만양로14가길 22, 지층 (노량진동, 휘소항쉬법빌딩)",위닝플스,,#N/A,#N/A
563,청소년게임제공업,,"서울특별시 동작구 현충로 131 (흑석동, 블루스톤스포츠)",리얼엔젤플러스(주)블루스톤 스포츠 내 게임장,,#N/A,#N/A
564,대기오염물질배출시설설치사업장,,"서울특별시 동작구 시흥대로 596 (신대방동, 신라스테이해링턴타워)",신라스테이 주식회사,,#N/A,#N/A
565,대기오염물질배출시설설치사업장,,"서울특별시 동작구 흑석로 102 (흑석동, 중앙대학교병원)",중앙대학교병원,,#N/A,#N/A
566,대기오염물질배출시설설치사업장,,"서울특별시 동작구 노들로 688 (노량진동, 한냉카센타)",수협노량진수산(주),,#N/A,#N/A
567,대기오염물질배출시설설치사업장,,"서울특별시 동작구 보라매로5길 51 (신대방동, 롯데타워)",롯데타워업무시설관리단대표회의,,#N/A,#N/A
568,대기오염물질배출시설설치사업장,,"서울특별시 동작구 보라매로5길 20 (신대방동, 서울특별시보라매병원)",서울특별시보라매병원,,#N/A,#N/A
